2018-02-26 19:08:11,b'Every ducking one has turned into dectective or its the curious genes.. ugghh.. I hate this human race .. #SrideviDeathMystery'
2018-02-26 19:07:58,b'Do you find #IndianMedia a responsible media by seeing the way they are Speculating #SrideviDeathMystery ?\n\n#TOISA2018 #KyaUlluBanaya #ArrestHitAndRunBJPNeta #WoMannKiBaat #NewsKiMaut #HealthcareRevolution #ManojBaitha #Sunanda'
2018-02-26 19:07:48,"b'#SrideviDeathMystery First Heart Attack Then Accidental Drowning ,something big is coming.These contradictory statements regarding his death are increasing Suspicion.'"
2018-02-26 19:07:29,b'Imagine : You just spoke with your husband &amp; he is taking you to a dinner date &amp; is waiting outside for you to get ready &amp; come.\n\n Will you drink at this time and relax in the bathtub \nOR \nRush to get dressed and go?\n\nWhat Poorly written sctipt! \n\n#SrideviDeathMystery'
2018-02-26 19:07:05,b'@inclusivemind @Mayavi101 @Vidyaraj51 @INCIndia Teri congress to har field me fail ho gayi\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'
2018-02-26 19:06:51,b'#SrideviDeathMystery\n\nSridevi was an actress but she was also a mother who suddenly passed away leaving behind a grieving family\n\nThis does not prevent Congress Social Media in charge and disgraced IPS officer to poke fun at #Sridevi just to attack PM of India\n\n#WoMannKiBaat https://t.co/2PBuVDaOkt'
2018-02-26 19:06:41,b'@PadmanSridevi #Indian #investing officers need to do the #SrideviDeathMystery #postmortem #autopsy again to verify the #TwistOfFate in #Dubai claims. #highlighter #feelings #DunyaNews #ArnabGoswami #SwamyExposed2GScam #Sunanda #MurderMystery #Historyinthemaking2018 #republictv #crimefiction https://t.co/fW9fwwuqUo'
2018-02-26 19:06:35,b'#SrideviDeathMystery Insensitive  media showing her dancing video instead of praising n showing her great achievements across 4 decades'
2018-02-26 19:06:33,"b'Well, market of Bathtubs gonna end soon. #RIP  #SrideviDeathMystery and #RIP #Bathtub'"
2018-02-26 19:06:29,b'@Vidyaraj51 @Mayavi101 @inclusivemind @INCIndia I aks you again why didnt Sonia do it ? Who stopped her ? &amp; why she succumbed to the pressure ? @divyaspandana - such useless people uve hired\n#WoMannKiBaat\n#SrideviDeathMystery\n#KyaUlluBanaya\nManoj Baitha\nShashi Tharoor\nAccidental Drowning'
2018-02-26 19:06:27,b'@chitraaum are u retard or ur channel is forcing u to do so....so much sensationalisation... bcz of this fact indian journalists were asked to leave nepal .. have some decency #SrideviDeathMystery'
2018-02-26 19:06:04,"b""You can see these people on every news channel for the last 48 hours:\n\n- Reporter outside Sridevi's house\n- Reporter in Dubai\n- Cardiologist in the studio\n- Actors/Directors/Spot boys giving condolence message\n- Detectives inspired by CID &amp; Crime Patrol\n\n#SrideviDeathMystery"""
